"cocina" "lavanderia" "aireacondicionado" "total" "pct_usodia" "pct_usonoche" "antiguedad" "mora" "llamadas0" "llamadas1" "llamadas2" "llamadas3" "Region1" "Region2" "Region3" "usaapp" "puntopago" "kmm$cluster"
52 48 36 136 0.78 0.22 45 0 0 1 0 0 0 0 1 1 1 1
29 95 10 134 0.78 0.22 22 0 0 1 0 0 0 1 0 1 1 2
49 66 24 139 0.73 0.27 43 0 0 0 1 0 1 0 0 1 1 4
53 48 44 145 0.78 0.22 47 0 0 0 1 0 0 1 0 0 3 4
48 62 32 142 0.89 0.11 24 0 0 1 0 0 1 0 0 1 3 1
43 60 41 144 0.73 0.27 56 0 0 0 1 0 1 0 0 1 3 4
22 29 15 66 0.22 0.78 26 1 0 0 0 1 0 0 1 0 1 3
49 50 32 131 0.9 0.1 24 0 0 1 0 0 0 0 1 0 3 1
51 76 40 167 0.77 0.23 43 0 0 1 0 0 0 1 0 0 1 1
40 47 39 126 0.95 0.05 28 0 0 1 0 0 1 0 0 1 3 1
27 108 14 149 0.73 0.27 31 0 1 0 0 0 1 0 0 0 2 2
48 50 42 140 0.9 0.1 29 0 0 1 0 0 0 0 1 0 3 1
53 48 44 145 0.78 0.22 47 0 0 0 1 0 0 1 0 0 3 4
48 61 23 132 0.87 0.13 22 0 0 0 1 0 1 0 0 0 3 4
46 46 20 112 0.88 0.12 40 0 0 1 0 0 0 0 1 0 3 1
47 62 30 139 0.87 0.13 24 0 0 1 0 0 0 1 0 1 3 1
25 108 10 143 0.16 0.84 48 0 1 0 0 0 0 1 0 1 1 2
33 98 14 145 0.72 0.28 24 0 1 0 0 0 1 0 0 1 3 2
46 49 45 140 0.74 0.26 41 0 0 1 0 0 0 1 0 1 1 1
31 99 10 140 0.76 0.24 45 0 1 0 0 0 0 0 1 0 3 2
47 76 23 146 0.77 0.23 46 0 1 0 0 0 1 0 0 0 3 2
47 70 22 139 0.73 0.27 54 0 0 1 0 0 1 0 0 0 2 1
52 80 32 164 0.74 0.26 29 0 0 1 0 0 1 0 0 0 3 1
44 71 51 166 0.78 0.22 47 0 0 0 1 0 0 1 0 1 3 4
25 25 9 59 0.21 0.79 28 1 0 0 1 0 0 1 0 1 1 3
28 108 10 146 0.75 0.25 48 0 0 1 0 0 1 0 0 0 3 2
47 59 45 151 0.92 0.08 25 0 0 0 1 0 0 0 1 0 3 4
73 46 41 160 0.75 0.25 51 0 0 0 1 0 0 0 1 0 1 4
25 108 9 142 0.73 0.27 43 0 0 1 0 0 0 0 1 0 1 2
34 67 33 134 0.75 0.25 55 0 1 0 0 0 1 0 0 0 1 2
52 51 35 138 0.71 0.29 48 0 0 0 1 0 0 0 1 0 2 4
29 95 10 134 0.78 0.22 22 0 0 1 0 0 0 1 0 1 1 2
51 60 39 150 0.73 0.27 42 0 0 0 1 0 1 0 0 1 1 4
46 51 31 128 0.92 0.08 24 0 0 1 0 0 0 1 0 1 2 1
63 53 20 136 0.9 0.1 29 0 0 1 0 0 1 0 0 1 1 1
25 30 12 67 0.2 0.8 47 1 0 0 0 1 0 1 0 0 2 3
20 25 13 58 0.29 0.71 36 0 0 0 1 0 0 1 0 0 3 3
48 77 42 167 0.76 0.24 58 0 1 0 0 0 1 0 0 0 1 2
24 28 9 61 0.23 0.77 39 0 0 0 0 1 0 1 0 0 1 3
53 80 53 186 0.72 0.28 47 0 0 1 0 0 0 0 1 0 1 1
36 79 43 158 0.16 0.84 35 0 0 0 1 0 0 1 0 0 3 4
53 62 50 165 0.88 0.12 37 0 0 1 0 0 0 1 0 0 3 1
46 73 26 145 0.19 0.81 36 1 0 0 0 1 0 1 0 0 1 3
52 46 31 129 0.72 0.28 58 0 0 1 0 0 0 0 1 0 3 1
46 58 42 146 0.89 0.11 28 0 0 0 1 0 1 0 0 0 3 4
54 59 32 145 0.75 0.25 58 0 0 1 0 0 1 0 0 1 4 1
53 55 34 142 0.79 0.21 45 0 0 1 0 0 0 1 0 1 3 1
45 68 39 152 0.74 0.26 48 0 0 0 1 0 0 1 0 0 1 4
46 54 32 132 0.88 0.12 22 0 0 1 0 0 0 1 0 0 1 1
45 61 40 146 0.94 0.06 27 0 0 1 0 0 0 1 0 0 1 1
27 100 9 136 0.15 0.85 51 0 1 0 0 0 0 1 0 0 1 2
54 60 40 154 0.76 0.24 49 0 0 1 0 0 0 1 0 0 1 1
44 73 35 152 0.19 0.81 46 1 0 0 0 1 0 1 0 0 1 3
54 59 32 145 0.75 0.25 58 0 0 1 0 0 1 0 0 1 4 1
59 47 26 132 0.95 0.05 34 0 0 1 0 0 0 1 0 0 3 1
39 62 41 142 0.93 0.07 26 0 0 1 0 0 0 0 1 0 1 1
27 97 14 138 0.77 0.23 51 0 1 0 0 0 1 0 0 0 1 2
22 36 13 71 0.28 0.72 55 0 0 0 0 1 1 0 0 0 1 3
38 75 25 138 0.76 0.24 42 0 0 1 0 0 1 0 0 0 1 1
45 72 21 138 0.75 0.25 53 0 0 1 0 0 0 0 1 1 1 1
34 69 35 138 0.19 0.81 49 1 0 0 1 0 1 0 0 0 3 4
55 53 40 148 0.93 0.07 26 0 0 1 0 0 1 0 0 0 1 1
39 51 44 134 0.72 0.28 55 0 0 0 1 0 1 0 0 0 4 4
49 76 54 179 0.75 0.25 52 0 1 0 0 0 0 0 1 0 2 2
44 72 34 150 0.74 0.26 56 0 1 0 0 0 1 0 0 1 1 2
48 69 55 172 0.74 0.26 45 0 0 1 0 0 1 0 0 0 2 1
39 62 41 142 0.93 0.07 26 0 0 1 0 0 0 0 1 0 1 1
51 61 38 150 0.71 0.29 57 0 0 1 0 0 1 0 0 0 1 1
52 51 35 138 0.71 0.29 48 0 0 0 1 0 0 0 1 0 2 4
52 51 35 138 0.71 0.29 48 0 0 0 1 0 0 0 1 0 2 4
39 65 26 130 0.15 0.85 56 1 0 0 1 0 1 0 0 0 1 4
32 102 15 149 0.79 0.21 47 0 0 1 0 0 0 1 0 0 1 2
47 60 22 129 0.13 0.87 56 1 0 0 0 1 0 1 0 0 1 3
50 78 54 182 0.75 0.25 42 0 0 1 0 0 0 1 0 1 1 1
29 111 9 149 0.75 0.25 26 0 0 1 0 0 0 0 1 0 4 2
25 25 9 59 0.21 0.79 28 1 0 0 1 0 0 1 0 1 1 3
33 65 25 123 0.8 0.2 57 0 0 0 1 0 1 0 0 0 3 4
35 112 10 157 0.13 0.87 36 0 1 0 0 0 0 1 0 0 1 2
30 106 9 145 0.15 0.85 48 0 0 1 0 0 0 1 0 0 2 2
23 28 14 65 0.23 0.77 27 1 0 0 1 0 0 1 0 0 1 3
44 46 34 124 0.94 0.06 27 0 0 1 0 0 1 0 0 0 1 1
53 56 35 144 0.92 0.08 32 0 0 1 0 0 1 0 0 1 1 1
53 62 50 165 0.88 0.12 37 0 0 1 0 0 0 1 0 0 3 1
60 59 24 143 0.15 0.85 40 0 0 0 1 0 0 1 0 1 1 4
25 24 14 63 0.26 0.74 24 0 0 0 0 1 0 1 0 1 3 3
51 54 43 148 0.71 0.29 55 0 0 1 0 0 0 0 1 1 4 1
43 67 33 143 0.71 0.29 56 0 1 0 0 0 0 0 1 0 1 2
41 53 33 127 0.75 0.25 56 0 0 1 0 0 0 1 0 0 1 1
40 76 36 152 0.72 0.28 25 0 0 1 0 0 0 1 0 1 1 1
48 66 24 138 0.74 0.26 47 0 1 0 0 0 0 0 1 1 3 2
29 98 15 142 0.73 0.27 29 0 1 0 0 0 1 0 0 0 3 2
41 79 49 169 0.73 0.27 43 0 1 0 0 0 0 0 1 0 3 2
50 73 21 144 0.94 0.06 23 0 0 1 0 0 0 0 1 0 1 1
29 111 14 154 0.79 0.21 47 0 1 0 0 0 0 1 0 0 3 2
48 66 24 138 0.74 0.26 47 0 1 0 0 0 0 0 1 1 3 2
53 45 34 132 0.72 0.28 49 0 0 1 0 0 0 0 1 1 2 1
25 97 15 137 0.76 0.24 45 0 0 1 0 0 0 1 0 1 1 2
34 75 47 156 0.72 0.28 47 0 1 0 0 0 0 0 1 0 1 2
20 26 9 55 0.26 0.74 44 1 0 1 0 0 0 1 0 1 1 3
20 36 9 65 0.24 0.76 52 0 0 0 1 0 0 1 0 0 3 3
40 47 39 126 0.95 0.05 28 0 0 1 0 0 1 0 0 1 3 1
27 108 14 149 0.73 0.27 31 0 1 0 0 0 1 0 0 0 2 2
45 72 34 151 0.78 0.22 37 0 0 0 1 0 0 1 0 0 2 4
59 47 26 132 0.95 0.05 34 0 0 1 0 0 0 1 0 0 3 1
47 62 41 150 0.9 0.1 36 0 0 1 0 0 0 0 1 0 1 1
32 102 10 144 0.12 0.88 51 0 1 0 0 0 0 1 0 0 3 2
49 73 48 170 0.7 0.3 50 0 1 0 0 0 1 0 0 0 1 2
54 60 40 154 0.76 0.24 49 0 0 1 0 0 0 1 0 0 1 1
42 55 37 134 0.89 0.11 27 0 0 1 0 0 0 0 1 0 1 1
40 80 21 141 0.78 0.22 33 0 0 1 0 0 1 0 0 0 3 1
31 99 10 140 0.76 0.24 45 0 1 0 0 0 0 0 1 0 3 2
33 105 12 150 0.7 0.3 47 0 1 0 0 0 1 0 0 0 4 2
63 64 39 166 0.87 0.13 22 0 0 0 1 0 1 0 0 0 3 4
33 105 12 150 0.7 0.3 47 0 1 0 0 0 1 0 0 0 4 2
30 106 9 145 0.15 0.85 48 0 0 1 0 0 0 1 0 0 2 2
29 112 15 156 0.13 0.87 41 0 1 0 0 0 0 1 0 1 3 2
38 78 42 158 0.11 0.89 38 0 0 0 0 1 0 1 0 1 1 3
76 47 39 162 0.72 0.28 44 0 0 0 1 0 1 0 0 0 3 4
45 72 19 136 0.77 0.23 56 0 1 0 0 0 0 0 1 0 3 2
49 58 32 139 0.9 0.1 25 0 0 1 0 0 0 1 0 1 1 1
53 78 29 160 0.13 0.87 40 0 0 0 1 0 0 1 0 0 4 4
37 77 40 154 0.71 0.29 51 0 0 1 0 0 0 0 1 1 3 1
35 105 11 151 0.72 0.28 26 0 0 1 0 0 0 0 1 0 3 2
47 56 41 144 0.78 0.22 50 0 0 1 0 0 1 0 0 0 3 1
25 96 12 133 0.15 0.85 55 0 1 0 0 0 0 1 0 0 3 2
34 98 14 146 0.16 0.84 37 0 0 1 0 0 1 0 0 0 1 2
45 60 29 134 0.8 0.2 47 0 0 1 0 0 1 0 0 0 3 1
38 75 25 138 0.76 0.24 42 0 0 1 0 0 1 0 0 0 1 1
25 96 13 134 0.78 0.22 55 0 0 1 0 0 0 1 0 0 2 2
22 28 10 60 0.25 0.75 32 0 0 0 1 0 0 1 0 0 1 3
37 76 29 142 0.17 0.83 37 1 0 0 0 1 0 1 0 0 3 3
52 46 31 129 0.72 0.28 58 0 0 1 0 0 0 0 1 0 3 1
47 76 30 153 0.73 0.27 53 0 1 0 0 0 0 1 0 1 3 2
46 71 40 157 0.15 0.85 53 1 0 0 1 0 0 1 0 1 1 4
27 95 14 136 0.13 0.87 56 0 1 0 0 0 0 1 0 0 1 2
47 62 41 150 0.9 0.1 36 0 0 1 0 0 0 0 1 0 1 1
63 57 24 144 0.86 0.14 35 0 0 1 0 0 1 0 0 0 1 1
60 55 31 146 0.72 0.28 55 0 0 0 1 0 0 0 1 1 2 4
47 56 41 144 0.78 0.22 50 0 0 1 0 0 1 0 0 0 3 1
48 69 55 172 0.74 0.26 45 0 0 1 0 0 1 0 0 0 2 1
42 52 42 136 0.95 0.05 37 0 0 1 0 0 0 0 1 0 2 1
25 109 12 146 0.74 0.26 44 0 0 1 0 0 1 0 0 0 2 2
35 65 32 132 0.1 0.9 45 0 0 0 1 0 0 1 0 1 1 4
27 97 14 138 0.77 0.23 51 0 1 0 0 0 1 0 0 0 1 2
47 48 33 128 0.77 0.23 46 0 0 0 1 0 0 1 0 0 1 4
43 67 33 143 0.71 0.29 56 0 1 0 0 0 0 0 1 0 1 2
49 74 52 175 0.91 0.09 28 0 0 0 1 0 0 1 0 0 1 4
53 61 39 153 0.73 0.27 49 0 0 0 1 0 0 0 1 0 3 4
37 66 28 131 0.78 0.22 52 0 1 0 0 0 1 0 0 0 1 2
49 49 40 138 0.73 0.27 46 0 0 0 1 0 0 1 0 1 2 4
37 77 40 154 0.71 0.29 51 0 0 1 0 0 0 0 1 1 3 1
49 73 54 176 0.77 0.23 52 0 0 1 0 0 1 0 0 1 2 1
52 80 32 164 0.74 0.26 29 0 0 1 0 0 1 0 0 0 3 1
21 33 11 65 0.21 0.79 58 0 0 0 0 1 0 1 0 0 2 3
47 62 30 139 0.87 0.13 24 0 0 1 0 0 0 1 0 1 3 1
27 97 14 138 0.77 0.23 29 0 1 0 0 0 0 0 1 0 3 2
27 105 12 144 0.12 0.88 53 0 1 0 0 0 0 1 0 0 1 2
22 28 10 60 0.25 0.75 32 0 0 0 1 0 0 1 0 0 1 3
20 25 13 58 0.29 0.71 36 0 0 0 1 0 0 1 0 0 3 3
25 108 9 142 0.73 0.27 43 0 0 1 0 0 0 0 1 0 1 2
47 78 24 149 0.15 0.85 40 0 0 0 1 0 0 1 0 0 1 4
39 55 44 138 0.77 0.23 55 0 0 0 1 0 0 0 1 0 1 4
46 49 45 140 0.74 0.26 41 0 0 1 0 0 0 1 0 1 1 1
67 52 35 154 0.73 0.27 45 0 0 0 1 0 0 0 1 1 1 4
25 97 9 131 0.12 0.88 40 0 1 0 0 0 0 1 0 0 1 2
21 26 9 56 0.22 0.78 42 1 0 0 0 1 0 1 0 0 1 3
28 108 9 145 0.75 0.25 36 0 1 0 0 0 1 0 0 0 3 2
43 60 41 144 0.73 0.27 56 0 0 0 1 0 1 0 0 1 3 4
20 34 15 69 0.26 0.74 51 1 0 0 1 0 0 1 0 0 4 3
29 95 10 134 0.78 0.22 22 0 0 1 0 0 0 1 0 1 1 2
49 49 40 138 0.73 0.27 46 0 0 0 1 0 0 1 0 1 2 4
47 58 33 138 0.75 0.25 52 0 0 0 1 0 0 1 0 0 3 4
46 67 27 140 0.72 0.28 47 0 1 0 0 0 1 0 0 1 2 2
24 22 10 56 0.25 0.75 49 0 0 0 0 1 0 1 0 1 1 3
46 67 27 140 0.72 0.28 47 0 1 0 0 0 1 0 0 1 2 2
26 99 12 137 0.13 0.87 35 0 0 1 0 0 0 1 0 1 2 2
47 55 45 147 0.77 0.23 47 0 0 0 1 0 0 1 0 1 4 4
30 103 9 142 0.72 0.28 30 0 1 0 0 0 0 1 0 0 3 2
46 75 49 170 0.71 0.29 46 0 0 1 0 0 1 0 0 0 3 1
46 55 36 137 0.75 0.25 45 0 0 1 0 0 0 1 0 0 1 1
45 72 21 138 0.75 0.25 53 0 0 1 0 0 0 0 1 1 1 1
22 35 12 69 0.29 0.71 31 0 0 0 0 1 1 0 0 1 1 3
29 111 9 149 0.75 0.25 26 0 0 1 0 0 0 0 1 0 4 2
21 35 10 66 0.24 0.76 45 1 0 0 0 1 0 1 0 0 3 3
46 67 27 140 0.72 0.28 47 0 1 0 0 0 1 0 0 1 2 2
44 65 28 137 0.15 0.85 37 0 0 0 0 1 0 1 0 0 1 3
57 51 40 148 0.93 0.07 23 0 0 1 0 0 1 0 0 0 2 1
19 37 10 66 0.22 0.78 53 0 0 0 1 0 0 1 0 0 1 3
35 111 9 155 0.73 0.27 55 0 0 1 0 0 0 0 1 0 2 2
35 76 29 140 0.1 0.9 46 0 0 0 0 1 0 1 0 0 4 3
46 56 43 145 0.7 0.3 41 0 0 1 0 0 1 0 0 1 2 1
57 51 40 148 0.93 0.07 23 0 0 1 0 0 1 0 0 0 2 1
20 36 9 65 0.24 0.76 52 0 0 0 1 0 0 1 0 0 3 3
29 98 12 139 0.76 0.24 49 0 1 0 0 0 0 0 1 0 3 2
50 73 21 144 0.94 0.06 23 0 0 1 0 0 0 0 1 0 1 1
33 100 14 147 0.76 0.24 40 0 1 0 0 0 1 0 0 0 1 2
42 73 54 169 0.94 0.06 28 0 0 1 0 0 1 0 0 0 1 1
22 25 11 58 0.26 0.74 57 1 0 0 1 0 1 0 0 1 3 3
52 65 28 145 0.77 0.23 41 0 0 1 0 0 0 0 1 0 3 1
51 62 40 153 0.72 0.28 57 0 0 1 0 0 1 0 0 0 1 1
32 112 12 156 0.18 0.82 53 0 1 0 0 0 0 0 1 0 2 2
47 49 33 129 0.78 0.22 51 0 0 1 0 0 0 1 0 1 4 1
62 59 45 166 0.19 0.81 51 0 0 0 0 1 0 1 0 0 3 4
29 107 9 145 0.75 0.25 42 0 1 0 0 0 0 0 1 0 3 2
45 68 46 159 0.78 0.22 47 0 0 1 0 0 0 0 1 0 1 1
40 61 35 136 0.89 0.11 22 0 0 0 1 0 0 1 0 0 2 4
39 68 28 135 0.16 0.84 44 0 0 0 1 0 0 1 0 1 3 4
60 58 33 151 0.93 0.07 30 0 0 0 1 0 0 1 0 0 3 4
59 47 26 132 0.95 0.05 34 0 0 1 0 0 0 1 0 0 3 1
60 59 24 143 0.15 0.85 40 0 0 0 1 0 0 1 0 1 1 4
38 75 34 147 0.14 0.86 49 0 0 0 1 0 0 1 0 1 1 4
43 48 43 134 0.94 0.06 23 0 0 0 1 0 0 0 1 0 2 4
43 48 43 134 0.94 0.06 23 0 0 0 1 0 0 0 1 0 2 4
35 111 10 156 0.15 0.85 57 0 1 0 0 0 0 1 0 0 2 2
61 49 26 136 0.87 0.13 25 0 0 1 0 0 1 0 0 0 3 1
24 28 11 63 0.23 0.77 58 1 0 0 1 0 0 1 0 0 1 3
57 56 33 146 0.19 0.81 41 0 0 0 1 0 0 1 0 1 2 4
21 31 15 67 0.24 0.76 27 0 0 0 0 1 0 1 0 0 3 3
42 49 40 131 0.9 0.1 29 0 0 1 0 0 1 0 0 0 3 1
29 112 11 152 0.72 0.28 53 0 0 1 0 0 0 1 0 1 1 2
23 26 12 61 0.22 0.78 39 0 0 0 1 0 0 0 1 0 1 3
42 78 54 174 0.73 0.27 43 0 1 0 0 0 1 0 0 0 1 2
51 70 35 156 0.2 0.8 53 0 0 0 1 0 0 1 0 0 2 4
44 73 35 152 0.19 0.81 46 1 0 0 0 1 0 1 0 0 1 3
30 106 9 145 0.15 0.85 48 0 0 1 0 0 0 1 0 0 2 2
24 22 10 56 0.25 0.75 49 0 0 0 0 1 0 1 0 1 1 3
27 106 13 146 0.15 0.85 38 0 1 0 0 0 0 1 0 1 1 2
35 111 10 156 0.15 0.85 57 0 1 0 0 0 0 1 0 0 2 2
30 106 9 145 0.15 0.85 48 0 0 1 0 0 0 1 0 0 2 2
54 59 32 145 0.75 0.25 58 0 0 1 0 0 1 0 0 1 4 1
45 56 34 135 0.78 0.22 50 0 0 1 0 0 0 0 1 0 1 1
26 101 15 142 0.13 0.87 49 0 1 0 0 0 0 1 0 0 1 2
65 45 27 137 0.77 0.23 47 0 0 0 1 0 1 0 0 0 1 4
25 106 10 141 0.76 0.24 38 0 1 0 0 0 1 0 0 1 1 2
45 72 34 151 0.78 0.22 37 0 0 0 1 0 0 1 0 0 2 4
40 51 42 133 0.93 0.07 37 0 0 1 0 0 0 1 0 1 3 1
54 63 46 163 0.93 0.07 36 0 0 0 1 0 0 0 1 1 1 4
45 72 19 136 0.77 0.23 56 0 1 0 0 0 0 0 1 0 3 2
42 77 55 174 0.78 0.22 51 0 0 1 0 0 0 1 0 0 1 1
24 22 15 61 0.22 0.78 58 0 0 0 0 1 0 1 0 0 2 3
20 27 11 58 0.27 0.73 33 0 0 0 1 0 0 1 0 1 2 3
48 64 24 136 0.15 0.85 50 1 0 0 0 1 0 1 0 0 3 3
34 98 14 146 0.16 0.84 37 0 0 1 0 0 1 0 0 0 1 2
65 45 27 137 0.77 0.23 47 0 0 0 1 0 1 0 0 0 1 4
19 29 11 59 0.22 0.78 26 0 0 0 0 1 1 0 0 0 1 3
29 101 11 141 0.78 0.22 37 0 0 1 0 0 1 0 0 1 1 2
31 97 10 138 0.73 0.27 44 0 1 0 0 0 1 0 0 0 3 2
29 112 11 152 0.72 0.28 53 0 0 1 0 0 0 1 0 1 1 2
30 106 10 146 0.77 0.23 52 0 1 0 0 0 1 0 0 1 1 2
48 51 41 140 0.86 0.14 36 0 0 0 1 0 1 0 0 0 1 4
42 66 35 143 0.14 0.86 58 1 0 0 1 0 0 0 1 0 1 4
47 56 41 144 0.78 0.22 50 0 0 1 0 0 1 0 0 0 3 1
48 77 42 167 0.76 0.24 58 0 1 0 0 0 1 0 0 0 1 2
43 60 41 144 0.73 0.27 56 0 0 0 1 0 1 0 0 1 3 4
43 56 41 140 0.87 0.13 36 0 0 0 1 0 0 1 0 0 1 4
35 104 13 152 0.71 0.29 49 0 1 0 0 0 0 0 1 1 1 2
46 56 37 139 0.74 0.26 49 0 0 1 0 0 0 0 1 0 3 1
26 97 10 133 0.7 0.3 51 0 0 1 0 0 0 0 1 1 3 2
25 30 9 64 0.27 0.73 47 1 0 0 0 1 1 0 0 0 3 3
44 48 48 140 0.89 0.11 25 0 0 0 1 0 1 0 0 1 3 4
50 46 34 130 0.75 0.25 44 0 0 1 0 0 1 0 0 0 3 1
39 62 41 142 0.93 0.07 26 0 0 1 0 0 0 0 1 0 1 1
43 71 24 138 0.76 0.24 37 0 0 1 0 0 0 1 0 0 1 1
52 67 41 160 0.75 0.25 46 0 1 0 0 0 1 0 0 0 3 2
53 65 43 161 0.76 0.24 58 0 0 0 1 0 0 1 0 0 1 4
38 65 55 158 0.74 0.26 57 0 1 0 0 0 0 0 1 0 1 2
46 51 31 128 0.92 0.08 24 0 0 1 0 0 0 1 0 1 2 1
21 31 15 67 0.24 0.76 27 0 0 0 0 1 0 1 0 0 3 3
46 66 30 142 0.16 0.84 44 1 0 0 0 1 0 1 0 1 1 3
44 65 28 137 0.15 0.85 37 0 0 0 0 1 0 1 0 0 1 3
55 58 33 146 0.77 0.23 56 0 0 1 0 0 1 0 0 0 2 1
32 105 15 152 0.73 0.27 35 0 1 0 0 0 0 0 1 1 3 2
36 80 36 152 0.74 0.26 45 0 0 1 0 0 0 0 1 0 2 1
47 45 35 127 0.77 0.23 51 0 0 0 1 0 1 0 0 1 1 4
47 79 45 171 0.78 0.22 46 0 0 1 0 0 0 0 1 0 1 1
49 69 28 146 0.77 0.23 51 0 0 1 0 0 1 0 0 0 1 1
53 48 40 141 0.72 0.28 54 0 0 1 0 0 0 0 1 0 1 1
39 65 26 130 0.15 0.85 56 1 0 0 1 0 1 0 0 0 1 4
36 78 30 144 0.78 0.22 58 0 0 1 0 0 1 0 0 1 3 1
26 96 14 136 0.76 0.24 42 0 0 1 0 0 1 0 0 1 3 2
39 65 26 130 0.15 0.85 56 1 0 0 1 0 1 0 0 0 1 4
53 65 20 138 0.75 0.25 40 0 0 0 1 0 0 1 0 0 3 4
46 57 34 137 0.73 0.27 51 0 0 1 0 0 0 1 0 0 3 1
55 62 42 159 0.15 0.85 44 0 0 0 1 0 0 1 0 0 3 4
42 68 39 149 0.1 0.9 45 0 0 0 0 1 1 0 0 0 3 3
35 106 15 156 0.74 0.26 46 0 1 0 0 0 0 0 1 1 1 2
40 56 43 139 0.79 0.21 42 0 0 1 0 0 1 0 0 0 1 1
51 72 32 155 0.79 0.21 34 0 0 0 1 0 0 0 1 0 4 4
53 72 24 149 0.71 0.29 38 0 0 0 1 0 0 0 1 0 1 4
37 76 22 135 0.72 0.28 46 0 0 1 0 0 0 0 1 0 3 1
45 72 19 136 0.77 0.23 56 0 1 0 0 0 0 0 1 0 3 2
28 105 11 144 0.14 0.86 50 0 1 0 0 0 0 1 0 0 4 2
47 70 26 143 0.79 0.21 55 0 0 1 0 0 1 0 0 0 1 1
76 47 39 162 0.72 0.28 44 0 0 0 1 0 1 0 0 0 3 4
40 73 20 133 0.73 0.27 45 0 1 0 0 0 1 0 0 0 1 2
47 50 42 139 0.73 0.27 49 0 0 0 1 0 1 0 0 1 1 4
40 61 40 141 0.75 0.25 42 0 0 1 0 0 0 0 1 1 3 1
34 69 35 138 0.19 0.81 49 1 0 0 1 0 1 0 0 0 3 4
54 77 47 178 0.71 0.29 52 0 0 1 0 0 1 0 0 0 1 1
54 67 38 159 0.72 0.28 55 0 0 1 0 0 1 0 0 1 2 1
23 33 14 70 0.27 0.73 25 1 0 0 0 1 0 1 0 0 1 3
51 62 40 153 0.86 0.14 27 0 0 1 0 0 1 0 0 1 1 1
47 70 26 143 0.79 0.21 55 0 0 1 0 0 1 0 0 0 1 1
32 102 10 144 0.12 0.88 51 0 1 0 0 0 0 1 0 0 3 2
43 59 29 131 0.78 0.22 42 0 0 1 0 0 1 0 0 0 1 1
54 67 38 159 0.72 0.28 55 0 0 1 0 0 1 0 0 1 2 1
50 49 30 129 0.74 0.26 48 0 0 1 0 0 0 1 0 0 1 1
53 55 45 153 0.73 0.27 43 0 0 0 1 0 0 0 1 0 1 4
55 48 35 138 0.95 0.05 31 0 0 1 0 0 0 0 1 0 3 1
44 46 34 124 0.94 0.06 27 0 0 1 0 0 1 0 0 0 1 1
43 80 47 170 0.74 0.26 45 0 0 1 0 0 0 0 1 0 3 1
35 108 9 152 0.12 0.88 34 0 1 0 0 0 0 1 0 1 3 2
35 80 22 137 0.74 0.26 55 0 1 0 0 0 1 0 0 0 4 2
30 100 9 139 0.78 0.22 57 0 1 0 0 0 1 0 0 1 3 2
32 105 15 152 0.73 0.27 35 0 1 0 0 0 0 0 1 1 3 2
55 53 40 148 0.93 0.07 26 0 0 1 0 0 1 0 0 0 1 1
23 23 13 59 0.26 0.74 26 0 0 0 1 0 0 0 1 0 1 3
40 61 40 141 0.71 0.29 56 0 0 1 0 0 1 0 0 0 3 1
53 65 20 138 0.75 0.25 40 0 0 0 1 0 0 1 0 0 3 4
33 101 14 148 0.72 0.28 58 0 0 1 0 0 1 0 0 0 3 2
45 67 32 144 0.19 0.81 35 0 0 0 1 0 0 1 0 0 1 4
44 71 33 148 0.12 0.88 43 1 0 0 1 0 0 1 0 0 1 4
33 66 23 122 0.77 0.23 54 0 1 0 0 0 0 1 0 0 1 2
20 25 13 58 0.29 0.71 36 0 0 0 1 0 0 1 0 0 3 3
49 58 32 139 0.9 0.1 25 0 0 1 0 0 0 1 0 1 1 1
26 99 10 135 0.11 0.89 49 0 1 0 0 0 0 1 0 0 1 2
61 49 26 136 0.87 0.13 25 0 0 1 0 0 1 0 0 0 3 1
31 96 9 136 0.71 0.29 50 0 1 0 0 0 1 0 0 0 2 2
28 103 15 146 0.72 0.28 52 0 1 0 0 0 1 0 0 0 1 2
48 70 22 140 0.76 0.24 48 0 0 1 0 0 1 0 0 0 1 1
33 100 14 147 0.76 0.24 40 0 1 0 0 0 1 0 0 0 1 2
39 62 44 145 0.89 0.11 28 0 0 0 1 0 0 0 1 1 3 4
42 72 28 142 0.79 0.21 32 0 0 0 1 0 1 0 0 1 4 4
46 46 20 112 0.88 0.12 40 0 0 1 0 0 0 0 1 0 3 1
35 95 9 139 0.17 0.83 52 0 1 0 0 0 0 1 0 0 1 2
40 80 21 141 0.78 0.22 33 0 0 1 0 0 1 0 0 0 3 1
44 47 45 136 0.86 0.14 38 0 0 1 0 0 0 0 1 0 3 1
45 72 34 151 0.78 0.22 37 0 0 0 1 0 0 1 0 0 2 4
54 51 30 135 0.85 0.15 25 0 0 0 1 0 0 0 1 0 3 4
44 50 38 132 0.79 0.21 49 0 0 1 0 0 1 0 0 0 1 1
44 73 41 158 0.78 0.22 45 0 0 1 0 0 0 0 1 0 1 1
46 46 20 112 0.88 0.12 40 0 0 1 0 0 0 0 1 0 3 1
31 106 12 149 0.7 0.3 53 0 1 0 0 0 0 0 1 0 3 2
24 22 15 61 0.22 0.78 58 0 0 0 0 1 0 1 0 0 2 3
49 50 32 131 0.9 0.1 24 0 0 1 0 0 0 0 1 0 3 1
54 58 22 134 0.87 0.13 34 0 0 0 1 0 0 1 0 0 1 4
24 28 9 61 0.23 0.77 39 0 0 0 0 1 0 1 0 0 1 3
